Log file open, 01/18/25 15:25:39
[2025.01.18-20.31.11:971][395]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2025.01.18-20.31.11:971][395]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2025.01.18-20.31.11:973][395]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2025.01.18-20.31.11:973][395]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2025.01.18-20.31.11:974][395]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2025.01.18-20.31.11:975][395]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2025.01.18-20.31.11:975][395]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2025.01.18-20.31.11:992][395]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2025.01.18-20.31.11:992][395]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2025.01.18-20.31.11:993][395]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2025.01.18-20.31.11:993][395]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2025.01.18-20.31.11:994][395]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2025.01.18-20.31.11:995][395]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2025.01.18-20.31.11:996][395]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2025.01.18-20.31.11:997][395]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2025.01.18-20.31.11:997][395]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2025.01.18-20.31.11:997][395]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2025.01.18-20.31.11:998][395]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2025.01.18-20.31.11:998][395]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
[2025.01.18-20.31.11:998][395]LogModuleManager: Shutting down and abandoning module TypedElementFramework (713)
[2025.01.18-20.31.11:998][395]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (711)
[2025.01.18-20.31.11:998][395]LogModuleManager: Shutting down and abandoning module ProfilerService (709)
[2025.01.18-20.31.12:157][395]LogModuleManager: Shutting down and abandoning module TaskGraph (707)
[2025.01.18-20.31.12:159][395]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (705)
[2025.01.18-20.31.12:159][395]LogModuleManager: Shutting down and abandoning module MegascansPlugin (703)
[2025.01.18-20.31.12:160][395]LogModuleManager: Shutting down and abandoning module Bridge (701)
[2025.01.18-20.31.12:160][395]LogModuleManager: Shutting down and abandoning module LightMixer (699)
[2025.01.18-20.31.12:164][395]LogModuleManager: Shutting down and abandoning module ObjectMixerEditor (697)
[2025.01.18-20.31.12:167][395]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (695)
[2025.01.18-20.31.12:167][395]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (693)
[2025.01.18-20.31.12:167][395]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (691)
[2025.01.18-20.31.12:167][395]LogModuleManager: Shutting down and abandoning module CollectionManager (690)
[2025.01.18-20.31.12:170][395]LogModuleManager: Shutting down and abandoning module TakeSequencer (687)
[2025.01.18-20.31.12:170][395]LogModuleManager: Shutting down and abandoning module TakeMovieScene (685)
[2025.01.18-20.31.12:170][395]LogModuleManager: Shutting down and abandoning module UVEditorToolsEditorOnly (681)
[2025.01.18-20.31.12:171][395]LogModuleManager: Shutting down and abandoning module UVEditorTools (679)
[2025.01.18-20.31.12:171][395]LogModuleManager: Shutting down and abandoning module UVEditor (677)
[2025.01.18-20.31.12:171][395]LogModuleManager: Shutting down and abandoning module OpenImageDenoise (675)
[2025.01.18-20.31.12:171][395]LogOpenImageDenoise: OIDN shutting down
[2025.01.18-20.31.12:172][395]LogModuleManager: Shutting down and abandoning module ModelingEditorUI (673)
[2025.01.18-20.31.12:172][395]LogModuleManager: Shutting down and abandoning module GeometryProcessingAdapters (671)
[2025.01.18-20.31.12:175][395]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnlyExp (669)
[2025.01.18-20.31.12:176][395]LogModuleManager: Shutting down and abandoning module MeshModelingToolsExp (667)
[2025.01.18-20.31.12:176][395]LogModuleManager: Shutting down and abandoning module MeshLODToolset (665)
[2025.01.18-20.31.12:177][395]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessingEditor (663)
[2025.01.18-20.31.12:177][395]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessing (661)
[2025.01.18-20.31.12:178][395]LogModuleManager: Shutting down and abandoning module GeometryFlowCore (659)
[2025.01.18-20.31.12:178][395]LogModuleManager: Shutting down and abandoning module Iris (657)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module GeometryCollectionNodes (655)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module GeometryCollectionTracks (653)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module GeometryCollectionEngine (652)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module GeometryCollectionSequencer (650)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module GeometryCollectionEditor (647)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module DataflowNodes (645)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module DataflowEditor (643)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module ChaosUserDataPT (641)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module ChaosSolverEditor (639)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module ChaosNiagara (637)
[2025.01.18-20.31.12:179][395]LogModuleManager: Shutting down and abandoning module FractureEditor (635)
[2025.01.18-20.31.12:183][395]LogModuleManager: Shutting down and abandoning module ChaosClothEditor (633)
[2025.01.18-20.31.12:183][395]LogModuleManager: Shutting down and abandoning module BackChannel (631)
[2025.01.18-20.31.12:183][395]LogModuleManager: Shutting down and abandoning module AutomationUtilsEditor (629)
[2025.01.18-20.31.12:184][395]LogModuleManager: Shutting down and abandoning module AutomationUtils (627)
[2025.01.18-20.31.12:184][395]LogModuleManager: Shutting down and abandoning module VisualStudioCodeSourceCodeAccess (625)
[2025.01.18-20.31.12:184][395]LogModuleManager: Shutting down and abandoning module VisualStudioSourceCodeAccess (623)
[2025.01.18-20.31.12:184][395]LogModuleManager: Shutting down and abandoning module UObjectPlugin (621)
[2025.01.18-20.31.12:184][395]LogModuleManager: Shutting down and abandoning module SubversionSourceControl (619)
[2025.01.18-20.31.12:185][395]LogModuleManager: Shutting down and abandoning module RiderSourceCodeAccess (617)
[2025.01.18-20.31.12:186][395]LogModuleManager: Shutting down and abandoning module PluginUtils (615)
[2025.01.18-20.31.12:186][395]LogModuleManager: Shutting down and abandoning module PlasticSourceControl (613)
[2025.01.18-20.31.12:187][395]LogModuleManager: Shutting down and abandoning module GitSourceControl (611)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module DumpGPUServices (609)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module CLionSourceCodeAccess (607)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module AnimationSharingEd (605)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (603)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module PaperSpriteSheetImporter (601)
[2025.01.18-20.31.12:189][395]LogModuleManager: Shutting down and abandoning module Paper2DEditor (599)
[2025.01.18-20.31.12:192][395]LogModuleManager: Shutting down and abandoning module SynthesisEditor (597)
[2025.01.18-20.31.12:192][395]LogModuleManager: Shutting down and abandoning module ResonanceAudio (595)
[2025.01.18-20.31.12:192][395]LogModuleManager: Shutting down and abandoning module ProceduralMeshComponentEditor (593)
[2025.01.18-20.31.12:193][395]LogModuleManager: Shutting down and abandoning module MobilePatchingUtils (591)
[2025.01.18-20.31.12:193][395]LogModuleManager: Shutting down and abandoning module ModelingOperatorsEditorOnly (589)
[2025.01.18-20.31.12:193][395]LogModuleManager: Shutting down and abandoning module ModelingOperators (587)
[2025.01.18-20.31.12:193][395]LogModuleManager: Shutting down and abandoning module ModelingComponentsEditorOnly (585)
[2025.01.18-20.31.12:193][395]LogModuleManager: Shutting down and abandoning module ModelingComponents (583)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module GeometryFramework (582)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnly (579)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module MeshModelingTools (577)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module GooglePAD (575)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module InputDebugging (573)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module DynamicMesh (571)
[2025.01.18-20.31.12:195][395]LogModuleManager: Shutting down and abandoning module GeometryAlgorithms (569)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module GeometryCacheTracks (567)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module GeometryCacheStreamer (565)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module GeometryCacheSequencer (563)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AudioCapture (561)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AudioCaptureRtAudio (560)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AssetTags (557)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module ArchVisCharacter (555)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AppleImageUtilsBlueprintSupport (553)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AppleImageUtils (551)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module AndroidPermission (549)
[2025.01.18-20.31.12:196][395]LogModuleManager: Shutting down and abandoning module ActorLayerUtilitiesEditor (547)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module ActorLayerUtilities (545)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeFbxParser (543)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeCommonParser (541)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeDispatcher (539)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangePipelines (537)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeExport (535)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeMessages (533)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeImport (531)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeFactoryNodes (529)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeNodes (527)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeEditorUtilities (525)
[2025.01.18-20.31.12:198][395]LogModuleManager: Shutting down and abandoning module InterchangeResultsBrowser (523)
[2025.01.18-20.31.12:199][395]LogModuleManager: Shutting down and abandoning module InterchangeEditorPipelines (521)
[2025.01.18-20.31.12:199][395]LogModuleManager: Shutting down and abandoning module InterchangeEditor (519)
[2025.01.18-20.31.12:199][395]LogModuleManager: Shutting down and abandoning module MediaPlateEditor (517)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module MediaPlate (515)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module MediaCompositing (513)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module ImgMedia (511)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module StylusInput (509)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module AlembicImporter (507)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module AlembicLibrary (506)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module GeometryCache (505)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module GeometryCacheEd (504)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module WorldPartitionHLODUtilities (499)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (497)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module SequencerAnimTools (495)
[2025.01.18-20.31.12:201][395]LogModuleManager: Shutting down and abandoning module PluginBrowser (493)
[2025.01.18-20.31.12:205][395]LogModuleManager: Shutting down and abandoning module ModelingToolsEditorMode (491)
[2025.01.18-20.31.12:209][395]LogModuleManager: Shutting down and abandoning module MobileLauncherProfileWizard (489)
[2025.01.18-20.31.12:210][395]LogModuleManager: Shutting down and abandoning module MaterialAnalyzer (487)
[2025.01.18-20.31.12:210][395]LogModuleManager: Shutting down and abandoning module GLTFImporter (485)
[2025.01.18-20.31.12:211][395]LogModuleManager: Shutting down and abandoning module GLTFCore (483)
[2025.01.18-20.31.12:211][395]LogModuleManager: Shutting down and abandoning module EditorScriptingUtilities (481)
[2025.01.18-20.31.12:211][395]LogModuleManager: Shutting down and abandoning module EditorDebugTools (479)
[2025.01.18-20.31.12:211][395]LogModuleManager: Shutting down and abandoning module CurveEditorTools (477)
[2025.01.18-20.31.12:213][395]LogModuleManager: Shutting down and abandoning module CryptoKeysOpenSSL (475)
